SITE,PLOT,Notes,PD_code
8,6,,96
8,6,,94
8,6,,112
8,7,,7
8,7,,31
8,7,,96
8,7,,94
8,7,,112
8,8,,7
8,8,,16
8,8,,20
8,8,,31
8,8,,43
8,8,,96
8,9,Plot includes a small glade within Corylus coppice with Fraxinus and Quercus standards.,7
8,9,,16
8,9,,31
8,9,,43
8,9,,94
8,9,,116
8,10,Recently coppiced Fraxinus.,7
8,10,,16
8,10,,31
8,10,,25
8,10,,35
8,10,,43
8,10,,91
8,10,,116
8,11,,7
8,11,,16
8,12,"Mixed coppice, some recently cut, but poor regrowth.  Much fallen timber from large old pollards, one massive Fraxinus pollard within the plot.",7
8,12,,16
8,12,,31
8,12,,35
8,12,,43
8,12,,116
8,13,"Plot on the edge of a broad ride with dry W8c to the west.  The ride is mown with an odd grassland vegetation dominated by Holcus lanatus, |Elymus repens, Carex hirta and Ranunculus repens.",7
8,13,,16
8,13,,43
8,13,,62
8,13,,71
8,13,,80
8,13,,91
8,13,,116
8,14,"Woodland edge with abundant suckering Ulmus, much of which is dead.  Fraxinus canopy with a poor ground flora.",16
8,14,,96
8,14,,112
8,15,"Abundant suckering Ulmus, scattered Quercus robur.  Monotonous ground flora dominated by Mercurialis.",7
8,15,,31
8,15,,112
8,16,"Woodland edge with abundant suckering Ulmus procera, and planted TiliaXeuropaea.",7
8,16,,39
8,16,,75
9,1,16 Ash,16
9,1,29 Sycamore,29
9,1,35 Fallen brkn,35
9,1,40 Rot hole,40
9,1,43 Bryo.base,43
9,1,49 Ivy,49
9,1,112 Other deer,112
9,1,116 Mole,116
9,2,35 Fallen brkn,35
9,2,38 Fall. bnh.>10cm,38
9,2,43 Bryo.base,43
9,2,49 Ivy,49
9,2,62 Exp.min.soil,62
9,2,106 Macfungi.wood,106
9,2,112 Other deer,112
9,3,20 Wych elm,20
9,3,35 Fallen brkn,35
9,3,37 Leg.v.rotten,37
9,3,43 Bryo.base,43
9,3,49 Ivy,49
9,3,58 Bryo.covd.rock,58
9,3,62 Exp.min.soil,62
9,3,112 Other deer,112
9,3,116 Mole,116
9,4,16 Ash,16
9,4,20 Wych elm,20
9,4,43 Bryo.base,43
9,4,49 Ivy,49
9,4,62 Exp.min.soil,62
9,4,112 Other deer,112
9,5,16 Ash,16
9,5,20 Hawthorn,20
9,5,21 Hazel,21
9,5,37 Leg.v.rotten,37
9,5,40 Rot hole,40
9,5,43 Bryo.base,43
9,5,49 Ivy,49
9,5,62 Exp.min.soil,62
9,5,112 Other deer,112
9,5,114 Badger,114
9,5,116 Mole,116
9,6,11 Stump hard.old,11
9,6,16 Ash,16
9,6,18 Beech,18
9,6,22 Holly,22
9,6,35 Fallen brkn,35
9,6,38 Fall. bnh.>10cm,38
9,6,43 Bryo.base,43
9,6,62 Exp.min.soil,62
9,6,116 Mole,116
9,7,7 Cop. Stool,7
9,7,16 Ash,16
9,7,20 Hawthorn,20
9,7,21 Hazel,21
9,7,31 Other hrwd.,31
9,7,38 Fall. bnh.>10cm,38
9,7,43 Bryo.base,43
9,7,112 Other deer,112
9,7,116 Mole,116
9,8,16 Ash,16
9,8,29 Sycamore,29
9,8,35 Fallen brkn,35
9,8,43 Bryo.base,43
9,8,49 Ivy,49
9,8,51 Stone.<5cm,51
9,8,52 Rocks 5-50cm,52
9,8,67 Strm/riv. fast,67
9,8,75 Gld.5-12m,75
9,8,112 Other deer,112
9,8,116 Mole,116
9,9,7 Cop. Stool,7
9,9,11 Stump hard.old,11
9,9,35 Fallen brkn,35
9,9,43 Bryo.base,43
9,9,44 Bryo.trunk,44
9,9,100 Moss bank,100
9,9,112 Other deer,112
9,9,116 Mole,116
9,10,16 Ash,16
9,10,29 Sycamore,29
9,10,35 Fallen brkn,35
9,10,43 Bryo.base,43
9,10,44 Bryo.trunk,44
9,10,49 Ivy,49
9,10,51 Stone.<5cm,51
9,10,52 Rocks 5-50cm,52
9,10,62 Exp.min.soil,62
9,10,67 Strm/riv. fast,67
9,10,100 Moss bank,100
9,10,112 Other deer,112
9,10,116 Mole,116
9,11,7 Cop. Stool,7
9,11,15 Alder,15
9,11,16 Ash,16
9,11,20 Hawthorn,20
9,11,35 Fallen brkn,35
9,11,37 Leg.v.rotten,37
9,11,43 Bryo.base,43
9,11,44 Bryo.trunk,44
9,11,100 Moss bank,100
9,11,112 Other deer,112
9,11,116 Mole,116
9,12,11 Stump hard.old,11
9,12,29 Sycamore,29
9,12,43 Bryo.base,43
9,12,44 Bryo.trunk,44
9,12,49 Ivy,49
9,12,112 Other deer,112
9,12,116 Mole,116
9,13,10 Stump hard.new,10
9,13,16 Ash,16
9,13,20 Hawthorn,20
9,13,38 Fall. bnh.>10cm,38
9,13,49 Ivy,49
9,13,116 Mole,116
9,14,18 Beech,18
9,14,20 Wych elm,20
9,14,35 Fallen brkn,35
9,14,43 Bryo.base,43
9,14,100 Moss bank,100
9,14,112 Other deer,112
9,15,18 Beech,18
9,15,29 Sycamore,29
9,15,20 Wych elm,20
9,15,35 Fallen brkn,35
9,15,40 Rot hole,40
9,15,49 Ivy,49
9,15,82 Track metalled,82
9,15,89 Rubbish dom.,89
9,15,90 Rubbish other,90
9,16,18 Beech,18
9,16,20 Wych elm,20
9,16,35 Fallen brkn,35
9,16,38 Fall. bnh.>10cm,38
9,16,43 Bryo.base,43
9,16,49 Ivy,49
9,16,51 Stone.<5cm,51
9,16,52 Rocks 5-50cm,52
9,16,67 Strm/riv. fast,67
9,16,94 Bramble clump,94
9,16,112 Other deer,112
10,1,,95
10,2,,16
10,2,,20
10,2,,31
10,2,,36
10,2,,37
10,2,,38
10,2,,43
10,2,,62
10,2,,79
10,2,,112
10,2,,114
10,2,,117
10,3,,7
10,3,,11
10,3,,16
10,3,,20
10,3,,29
10,3,,35
10,3,,38
10,3,,41
10,3,,42
10,3,,43
10,3,,44
10,3,,46
10,3,,50
10,3,,62
10,3,,79
10,3,,106
10,3,,114
10,3,,115
10,4,,7
10,4,,20
10,4,,29
10,4,,37
10,4,,38
10,4,,43
10,4,,44
10,4,,51
10,4,,52
10,4,,112
10,4,,114
10,5,,11
10,5,,18
10,5,,16
10,5,,39
10,5,,40
10,5,,41
10,5,,42
10,5,,43
10,5,,44
10,5,,46
10,5,,52
10,5,,58
10,5,,62
10,5,,85
10,5,,105
10,5,,114
10,6,,16
10,6,,36
10,6,,37
10,6,,38
10,6,,42
10,6,,43
10,6,,44
10,6,,46
10,6,,51
10,6,,52
10,6,,58
10,6,,106
10,6,,112
10,6,,114
10,7,,7
10,7,,11
10,7,,16
10,7,,22
10,7,,38
10,7,,40
10,7,,41
10,7,,42
10,7,,43
10,7,,44
10,7,,52
10,7,,85
10,7,,120
10,8,,16
10,8,,20
10,8,,35
10,8,,37
10,8,,38
10,8,,42
10,8,,43
10,8,,44
10,8,,45
10,8,,51
10,8,,58
10,8,,106
10,8,,112
10,9,,7
10,9,,11
10,9,,16
10,9,,38
10,9,,40
10,9,,41
10,9,,42
10,9,,43
10,9,,44
10,9,,50
10,9,,51
10,9,,52
10,9,,112
10,9,,116
10,10,,7
10,10,,8
10,10,,11
10,10,,16
10,10,,22
10,10,,20
10,10,,35
10,10,,37
10,10,,38
10,10,,41
10,10,,42
10,10,,43
10,10,,51
10,10,,52
10,10,,114
10,11,,7
10,11,,38
10,11,,43
10,11,,95
10,11,,114
10,11,,112
10,11,,80
10,11,,81
10,12,,7
10,12,,16
10,12,,29
10,12,,35
10,12,,38
10,12,,43
10,12,,44
10,12,,50
10,12,,95
10,12,,99
10,12,,106
10,12,,112
10,12,,114
10,13,,7
10,13,,11
10,13,,16
10,13,,20
10,13,,29
10,13,,31
10,13,,38
10,13,,41
10,13,,42
10,13,,43
10,13,,44
10,13,,51
10,13,,80
10,13,,81
10,13,,114
10,14,,16
10,14,,18
10,14,,20
10,14,,38
10,14,,43
10,14,,44
10,14,,112
10,14,,117
10,15,,11
10,15,,29
10,15,,41
10,15,,42
10,15,,43
10,15,,62
10,15,,79
10,15,,112
10,15,,114
10,15,,120
10,16,,7
10,16,,16
10,16,,20
10,16,,29
10,16,,31
10,16,,35
10,16,,38
10,16,,41
10,16,,42
10,16,,43
10,16,,44
10,16,,117
11,1,,7
11,1,,11
11,1,,16
11,1,,20
11,1,,38
11,1,,42
11,1,,43
11,1,,94
11,1,,112
11,1,,116
11,2,,7
11,2,,16
11,2,,19
11,2,,20
11,2,,38
11,2,,42
11,2,,43
11,2,,44
11,2,,106
11,2,,112
11,3,,7
11,3,,8
11,3,,16
11,3,,20
11,3,,31
11,3,,35
11,3,,37
11,3,,38
11,3,,42
11,3,,43
11,3,,44
11,3,,46
11,3,,50
11,3,,106
11,3,,112
11,4,,7
11,4,,11
11,4,,16
11,4,,20
11,4,,38
11,4,,41
11,4,,42
11,4,,43
11,4,,94
11,4,,106
11,4,,112
11,4,,21
11,5,,7
11,5,,8
11,5,,16
11,5,,38
11,5,,43
11,5,,46
11,5,,94
11,5,,112
11,6,,7
11,6,,8
11,6,,10
11,6,,11
11,6,,16
11,6,,20
11,6,,38
11,6,,42
11,6,,43
11,6,,44
11,6,,50
11,6,,94
11,6,,105
11,6,,106
11,6,,112
11,7,,7
11,7,,11
11,7,,16
11,7,,20
11,7,,37
11,7,,38
11,7,,42
11,7,,43
11,7,,44
11,7,,105
11,7,,112
11,7,,116
11,8,,7
11,8,,10
11,8,,16
11,8,,35
11,8,,37
11,8,,38
11,8,,42
11,8,,43
11,8,,44
11,8,,79
11,8,,94
11,8,,95
11,8,,112
11,9,,7
11,9,,10
11,9,,16
11,9,,35
11,9,,38
11,9,,42
11,9,,43
11,9,,44
11,9,,94
11,9,,106
11,9,,112
11,9,,116
11,10,,7
11,10,,8
11,10,,11
11,10,,35
11,10,,38
11,10,,43
11,10,,44
11,10,,46
11,10,,81
11,10,,94
11,10,,105
11,10,,112
11,11,,7
11,11,,8
11,11,,10
11,11,,11
11,11,,16
11,11,,20
11,11,,35
11,11,,37
11,11,,38
11,11,,40
11,11,,42
11,11,,43
11,11,,44
11,11,,79
11,11,,94
11,11,,105
11,11,,112
11,12,,7
11,12,,8
11,12,,10
11,12,,11
11,12,,16
11,12,,20
11,12,,35
11,12,,37
11,12,,38
11,12,,42
11,12,,43
11,12,,46
11,12,,50
11,12,,81
11,12,,94
11,12,,106
11,12,,112
11,13,,7
11,13,,16
11,13,,38
11,13,,43
11,13,,44
11,13,,46
11,13,,94
11,13,,112
11,14,,7
11,14,,9
11,14,,10
11,14,,11
11,14,,16
11,14,,20
11,14,,21
11,14,,38
11,14,,42
11,14,,43
11,14,,44
11,14,,46
11,14,,94
11,14,,112
11,14,,116
11,15,,43
11,15,,94
11,15,,112
11,16,,7
11,16,,8
11,16,,38
11,16,,39
11,16,,40
11,16,,43
11,16,,46
11,16,,50
11,16,,106
11,16,,112
11,16,,116
12,1,,7
12,1,,16
12,1,,21
12,1,Acer campestre,31
12,1,,37
12,1,,38
12,1,,43
12,1,,44
12,1,,46
12,1,,49
12,1,,92
12,1,,94
12,2,,7
12,2,,9
12,2,,16
12,2,,20
12,2,,42
12,2,,43
12,2,,94
12,2,,97
12,2,,104
12,2,"Roe, Muntjack",112
12,3,,7
12,3,,21
12,3,Acer campestre,31
12,3,,43
12,3,,44
12,3,,116
12,3,,117
12,4,,7
12,4,,9
12,4,,16
12,4,,18
12,4,,20
12,4,,21
12,4,,35
12,4,,37
12,4,,42
12,4,,43
12,4,,44
12,5,,7
12,5,,16
12,5,,35
12,5,,37
12,5,,43
12,5,,44
12,5,,45
12,5,,70
12,5,,94
12,5,,104
12,6,,7
12,6,,21
12,6,,38
12,6,,43
12,6,,44
12,6,,45
12,6,,94
12,6,,95
12,7,,7
12,7,,13
12,7,,35
12,7,,36
12,7,,41
12,7,,42
12,7,,43
12,7,,44
12,7,,45
12,8,,7
12,8,,21
12,8,,41
12,8,,43
12,8,,44
12,8,,45
12,8,,54
12,8,,58
12,8,,62
12,8,,103
12,8,,114
12,8,,119
12,9,,7
12,9,,38
12,9,,42
12,9,,44
12,9,,46
12,9,,59
12,10,,7
12,10,,9
12,10,,11
12,10,,16
12,10,,21
12,10,Spindle,31
12,10,,35
12,10,,39
12,10,,40
12,10,,42
12,10,,43
12,10,"Roe, Muntjack",112
12,11,,7
12,11,,11
12,11,,21
12,11,Field Maple,31
12,11,,35
12,11,,37
12,11,,66
12,11,,94
12,12,,7
12,12,,11
12,12,,21
12,12,,35
12,12,,36
12,12,,37
12,12,,38
12,12,,42
12,12,,43
12,12,,44
12,12,,45
12,12,,48
12,12,,59
12,12,,116
12,13,,7
12,13,,21
12,13,,35
12,13,,42
12,13,,43
12,13,,44
12,13,,45
12,13,,46
12,14,,7
12,14,,21
12,14,,35
12,14,,43
12,14,,44
12,14,,79
12,14,,100
12,14,,116
12,15,,7
12,15,,35
12,15,,37
12,15,,43
12,15,,44
12,15,,79
12,16,,7
12,16,v.old coppice,14
12,16,,37
12,16,,38
12,16,,49
12,16,,44
12,16,,45
13,2,,62
13,4,,37
13,4,,38
13,4,,62
13,4,,99
13,4,,113
13,5,,7
13,5,,38
13,5,,42
13,5,,43
13,5,,62
13,5,,103
13,5,,114
13,6,,13
13,6,,21
13,6,Acer campestre,31
13,6,,62
13,6,,94
13,8,,11
13,8,,18
13,8,,19
13,8,,22
13,8,,38
13,8,,43
13,8,,62
13,8,,112
13,8,,114
13,9,,11
13,9,,28
13,9,,35
13,9,,41
13,9,,42
13,9,,43
13,9,,62
13,9,,112
13,9,,114
13,10,,7
13,10,,11
13,10,,16
13,10,planted,25
13,10,"Cornus, Picea abies (planted) Salix cineraea",31
13,10,,44
13,10,,94
13,10,,96
13,11,,11
13,11,,13
13,11,,22
13,11,Salix x capraea,31
13,11,,41
13,11,,42
13,11,,43
13,11,,62
13,11,,7
13,11,,103
13,11,,113
13,12,Unintentional Castanea,7
13,12,,13
13,12,,28
13,12,,43
13,12,,103
13,12,,113
13,13,,13
13,13,,37
13,13,,43
13,13,,103
13,14,,7
13,14,,16
13,14,,20
13,14,,22
13,14,,36
13,14,,38
13,14,,41
13,14,,43
13,14,,62
13,14,,114
13,15,,22
13,15,,43
13,16,,7
13,16,,22
13,16,,43
14,1,,7
14,1,,11
14,1,,16
14,1,,29
14,1,,37
14,1,,42
14,1,,43
14,1,,49
14,1,,50
14,1,,94
14,1,,95
14,1,,105
14,1,,106
14,1,,117
14,2,,29
14,2,,36
14,2,,38
14,2,,42
14,2,,43
14,2,,79
14,2,,104
14,3,,11
14,3,,38
14,3,,41
14,3,,42
14,3,,43
14,3,,50
14,3,,93
14,3,,104
14,3,,106
14,3,,117
14,4,,7
14,4,,11
14,4,,19
14,4,,25
14,4,,29
14,4,,36
14,4,,37
14,4,,41
14,4,,42
14,4,,43
14,4,,49
14,4,,75
14,4,,94
14,4,,104
14,4,,105
14,4,,112
14,4,,113
14,5,,7
14,5,,11
14,5,,29
14,5,,36
14,5,,37
14,5,,42
14,5,,50
14,5,,94
14,5,,104
14,5,,105
14,6,,7
14,6,,11
14,6,,19
14,6,,27
14,6,,36
14,6,,41
14,6,,42
14,6,,43
14,6,,94
14,6,,103
14,6,,106
14,6,,112
14,6,,113
14,7,,35
14,7,,36
14,7,,37
14,7,,38
14,7,,93
14,7,,113
14,7,,117
14,8,,35
14,8,,37
14,8,,38
14,8,,43
14,8,,45
14,8,,93
14,8,,104
14,9,,11
14,9,,37
14,9,,38
14,9,,40
14,9,,41
14,9,,42
14,9,,43
14,9,,62
14,9,,76
14,9,,93
14,9,,99
14,9,,114
14,10,,37
14,10,,38
14,10,,93
14,11,,7
14,11,,38
14,11,,43
14,11,,45
14,11,,76
14,11,,93
14,11,,117
14,12,,11
14,12,,35
14,12,,37
14,12,,38
14,12,,41
14,12,,42
14,12,,43
14,12,,49
14,12,,71
14,12,,90
14,12,,94
14,12,,103
14,12,,114
14,13,,7
14,13,,27
14,13,,38
14,13,,41
14,13,,42
14,13,,93
14,14,,38
14,15,,35
14,15,,37
14,15,,38
14,15,,42
14,15,,43
14,15,,71
14,15,,93
14,16,,7
14,16,,18
14,16,,20
14,16,,29
14,16,,37
14,16,,38
14,16,,75
14,16,,93
14,16,,117
15,2,11 Stump hard.old,11
15,2,25 Oak,25
15,2,37 Leg.v.rotten,37
15,2,42 Stump >10cm,42
15,2,99 Bracken dense,99
15,2,105 Macfungi.soil,105
15,2,107 Sheep,107
15,3,43 Bryo.base,43
15,3,76 Gld.>12m,76
15,3,107 Sheep,107
15,4,40 Rot hole,40
15,4,43 Bryo.base,43
15,4,90 Rubbish other,90
15,4,107 Sheep,107
15,4,116 Mole,116
15,5,43 Bryo.base,43
15,5,44 Bryo.trunk,44
15,5,76 Gld.>12m,76
15,5,79 Path <5m,79
15,5,105 Macfungi.soil,105
15,5,107 Sheep,107
15,5,113 Rabbit,113
15,5,116 Mole,116
15,6,35 Fallen brkn,35
15,6,41 Stump<10cm,41
15,6,43 Bryo.base,43
15,6,44 Bryo.trunk,44
15,6,45 Bryo.branch,45
15,6,46 Lichen trunk,46
15,6,76 Gld.>12m,76
15,6,107 Sheep,107
15,7,16 Ash,16
15,7,43 Bryo.base,43
15,7,46 Lichen trunk,46
15,7,90 Rubbish other,90
15,7,107 Sheep,107
15,8,35 Fallen brkn,35
15,8,40 Rot hole,40
15,8,42 Stump >10cm,42
15,8,43 Bryo.base,43
15,8,46 Lichen trunk,46
15,8,71 Dtch/drain dry,71
15,8,107 Sheep,107
15,9,43 Bryo.base,43
15,9,46 Lichen trunk,46
15,9,71 Dtch/drain dry,71
15,9,90 Rubbish other,90
15,9,107 Sheep,107
15,10,43 Bryo.base,43
15,10,46 Lichen trunk,46
15,10,90 Rubbish other,90
15,10,107 Sheep,107
15,11,16 Ash,16
15,11,43 Bryo.base,43
15,11,62 Exp.min.soil,62
15,11,90 Rubbish other,90
15,11,107 Sheep,107
15,11,116 Mole,116
15,12,11 Stump hard.old,11
15,12,16 Ash,16
15,12,43 Bryo.base,43
15,12,46 Lichen trunk,46
15,12,107 Sheep,107
15,13,42 Stump >10cm,42
15,13,43 Bryo.base,43
15,13,46 Lichen trunk,46
15,13,107 Sheep,107
15,14,16 Ash,16
15,14,35 Fallen brkn,35
15,14,42 Stump >10cm,42
15,14,52 Boulders >50cm,52
15,14,62 Exp.min.soil,62
15,14,67 Strm/riv. fast,67
15,14,107 Sheep,107
15,15,16 Ash,16
15,15,35 Fallen brkn,35
15,15,36 Fallen uprtd.,36
15,15,37 Leg.v.rotten,37
15,15,43 Bryo.base,43
15,15,44 Bryo.trunk,44
15,15,45 Bryo.branch,45
15,15,51 Stone.<5cm,51
15,15,52 Rocks 5-50cm,52
15,15,76 Gld.>12m,76
15,15,83 Wall dry,83
15,15,85 Wall ruined,85
15,15,99 Bracken dense,99
15,15,105 Macfungi.soil,105
15,15,107 Sheep,107
15,15,116 Mole,116
15,16,22 Holly,22
15,16,25 Oak,25
15,16,35 Fallen brkn,35
15,16,38 Fall. bnh.>10cm,38
15,16,76 Gld.>12m,76
15,16,99 Bracken dense,99
15,16,107 Sheep,107
16,1,,7
16,1,,11
16,1,,18
16,1,,19
16,1,,22
16,1,,29
16,1,,42
16,1,,79
16,1,,81
16,1,,99
16,1,,103
16,1,,117
16,2,,11
16,2,Uprooted cut stump,14
16,2,,18
16,2,,22
16,2,,29
16,2,,42
16,2,,43
16,2,,44
16,2,,76
16,2,,103
16,3,,11
16,3,,22
16,3,,29
16,3,,36
16,3,,38
16,3,,43
16,3,,44
16,3,Large can,90
16,4,,11
16,4,,13
16,4,replanting,14
16,4,,19
16,4,,22
16,4,,29
16,4,,42
16,4,,43
16,4,,44
16,4,,48
16,4,,62
16,4,,81
16,4,,94
16,4,,99
16,4,,103
16,4,Muntjac droppings,121
16,5,,11
16,5,,18
16,5,,22
16,5,,26
16,5,,36
16,5,,43
16,5,,44
16,5,,112
16,5,,117
16,6,,11
16,6,,18
16,6,,29
16,6,,38
16,6,,42
16,6,,49
16,6,,117
16,7,,7
16,7,,11
16,7,,21
16,7,,29
16,7,,37
16,7,,38
16,7,,41
16,7,,42
16,7,,43
16,7,,50
16,7,,95
16,7,,99
16,7,,106
16,7,,116
16,8,,11
16,8,,16
16,8,,22
16,8,,29
16,8,,42
16,8,,43
16,9,,11
16,9,,21
16,9,,30
16,9,,37
16,9,,38
16,9,,43
16,9,,44
16,9,,49
16,9,,50
16,9,,94
16,9,Browsing,121
16,10,,18
16,10,,22
16,10,,35
16,10,,37
16,10,,38
16,10,,43
16,10,,44
16,10,,50
16,10,,103
16,11,,11
16,11,,16
16,11,,19
16,11,,22
16,11,,29
16,11,,117
16,12,,29
16,12,,30
16,12,,37
16,12,,38
16,12,,40
16,12,,43
16,12,,79
16,12,,94
16,12,,105
16,12,,117
16,13,,16
16,13,,38
16,13,,42
16,13,,113
16,13,,117
16,14,,18
16,14,,29
16,14,,30
16,14,,37
16,14,,38
16,14,,339
16,14,,42
16,14,,76
16,14,,94
16,14,,95
16,14,,103
16,14,,117
16,15,,11
16,15,,19
16,15,,22
16,15,,35
16,15,,37
16,15,,38
16,15,,42
16,15,,43
16,15,,75
16,15,,114
16,15,,117
16,16,,16
16,16,,18
16,16,,43
16,16,,76
16,16,,117
17,1,7 Cop. Stool,7
17,1,16 Ash,16
17,1,19 Birch,19
17,1,22 Holly,22
17,1,26 Rowan,26
17,1,36 Fallen uprtd.,36
17,1,37 Leg.v.rotten,37
17,1,38 Fall. bnh.>10cm,38
17,1,43 Bryo.base,43
17,1,101 Ferm bank,101
17,1,112 Other deer,112
17,2,7 Cop. Stool,7
17,2,16 Ash,16
17,2,21 Hazel,21
17,2,22 Holly,22
17,2,35 Fallen brkn,35
17,2,37 Leg.v.rotten,37
17,2,43 Bryo.base,43
17,2,44 Bryo.trunk,44
17,2,45 Bryo.branch,45
17,2,58 Bryo.covd.rock,58
17,2,100 Moss bank,100
17,2,112 Other deer,112
17,2,114 Badger,114
17,3,7 Cop. Stool,7
17,3,9 Rec. cut. cop.,9
17,3,11 Stump hard.old,11
17,3,16 Ash,16
17,3,20 Hawthorn,20
17,3,22 Holly,22
17,3,26 Rowan,26
17,3,20 Wych elm,20
17,3,31 Other hrwd.,31
17,3,41 Stump<10cm,41
17,3,43 Bryo.base,43
17,3,62 Exp.min.soil,62
17,3,76 Gld.>12m,76
17,3,82 Track metalled,82
17,3,112 Other deer,112
17,4,7 Cop. Stool,7
17,4,16 Ash,16
17,4,22 Holly,22
17,4,43 Bryo.base,43
17,4,44 Bryo.trunk,44
17,4,75 Gld.5-12m,75
17,4,99 Bracken dense,99
17,4,114 Badger,114
17,5,19 Birch,19
17,5,25 Oak,25
17,5,26 Rowan,26
17,5,38 Fall. bnh.>10cm,38
17,5,43 Bryo.base,43
17,5,44 Bryo.trunk,44
17,5,45 Bryo.branch,45
17,5,112 Other deer,112
17,6,22 Holly,22
17,6,26 Rowan,26
17,6,35 Fallen brkn,35
17,6,37 Leg.v.rotten,37
17,6,38 Fall. bnh.>10cm,38
17,6,43 Bryo.base,43
17,6,44 Bryo.trunk,44
17,6,46 Lichen trunk,46
17,6,101 Ferm bank,101
17,6,112 Other deer,112
17,6,114 Badger,114
17,7,7 Cop. Stool,7
17,7,16 Ash,16
17,7,19 Birch,19
17,7,21 Hazel,21
17,7,26 Rowan,26
17,7,35 Fallen brkn,35
17,7,37 Leg.v.rotten,37
17,7,43 Bryo.base,43
17,7,46 Lichen trunk,46
17,7,58 Bryo.covd.rock,58
17,7,62 Exp.min.soil,62
17,7,112 Other deer,112
17,7,114 Badger,114
17,8,7 Cop. Stool,7
17,8,16 Ash,16
17,8,21 Hazel,21
17,8,22 Holly,22
17,8,26 Rowan,26
17,8,31 Other hrwd.,31
17,8,43 Bryo.base,43
17,8,44 Bryo.trunk,44
17,8,45 Bryo.branch,45
17,8,46 Lichen trunk,46
17,8,62 Exp.min.soil,62
17,8,112 Other deer,112
17,8,114 Badger,114
17,9,7 Cop. Stool,7
17,9,16 Ash,16
17,9,20 Hawthorn,20
17,9,21 Hazel,21
17,9,22 Holly,22
17,9,37 Leg.v.rotten,37
17,9,43 Bryo.base,43
17,9,51 Stone.<5cm,51
17,9,58 Bryo.covd.rock,58
17,9,62 Exp.min.soil,62
17,9,101 Ferm bank,101
17,9,112 Other deer,112
17,9,114 Badger,114
17,9,116 Mole,116
17,10,7 Cop. Stool,7
17,10,16 Ash,16
17,10,21 Hazel,21
17,10,22 Holly,22
17,10,43 Bryo.base,43
17,10,51 Stone.<5cm,51
17,10,52 Rocks 5-50cm,52
17,10,52 Boulders >50cm,52
17,10,57 Rock ledges,57
17,10,62 Exp.min.soil,62
17,10,79 Path <5m,79
17,10,112 Other deer,112
17,10,114 Badger,114
17,10,120 Spent ctrdgs.,120
17,11,7 Cop. Stool,7
17,11,11 Stump hard.old,11
17,11,16 Ash,16
17,11,21 Hazel,21
17,11,22 Holly,22
17,11,31 Other hrwd.,31
17,11,38 Fall. bnh.>10cm,38
17,11,43 Bryo.base,43
17,11,44 Bryo.trunk,44
17,11,112 Other deer,112
17,12,7 Cop. Stool,7
17,12,39 Hollow tree,39
17,12,49 Ivy,49
17,12,50 Macrofungi,50
17,12,51 Stone.<5cm,51
17,12,52 Rocks 5-50cm,52
17,12,54 Scree,54
17,12,62 Exp.min.soil,62
17,12,106 Macfungi.wood,106
17,12,112 Other deer,112
17,12,114 Badger,114
17,12,116 Mole,116
17,13,7 Cop. Stool,7
17,13,21 Hazel,21
17,13,43 Bryo.base,43
17,13,91 Blkthorn.thkt.,91
17,13,116 Mole,116
17,13,120 Spent ctrdgs.,120
17,14,7 Cop. Stool,7
17,14,16 Ash,16
17,14,19 Birch,19
17,14,21 Hazel,21
17,14,20 Wych elm,20
17,14,43 Bryo.base,43
17,14,44 Bryo.trunk,44
17,14,50 Macrofungi,50
17,14,52 Rocks 5-50cm,52
17,14,57 Rock ledges,57
17,14,58 Bryo.covd.rock,58
17,14,79 Path <5m,79
17,14,100 Moss bank,100
17,14,106 Macfungi.wood,106
17,14,109 Horse/pony,109
17,14,112 Other deer,112
17,16,7 Cop. Stool,7
17,16,16 Ash,16
17,16,19 Birch,19
17,16,21 Hazel,21
17,16,25 Oak,25
17,16,43 Bryo.base,43
17,16,44 Bryo.trunk,44
17,16,51 Stone.<5cm,51
17,16,52 Rocks 5-50cm,52
17,16,54 Scree,54
17,16,75 Gld.5-12m,75
17,16,101 Ferm bank,101
17,16,112 Other deer,112
18,1,29 Sycamore,29
18,1,37 Leg.v.rotten,37
18,1,38 Fall. bnh.>10cm,38
18,1,42 Stump >10cm,42
18,1,43 Bryo.base,43
18,1,44 Bryo.trunk,44
18,1,45 Bryo.branch,45
18,1,94 Bramble clump,94
18,2,22 Holly,22
18,2,38 Fall. bnh.>10cm,38
18,2,43 Bryo.base,43
18,2,101 Ferm bank,101
18,3,29 Sycamore,29
18,3,38 Fall. bnh.>10cm,38
18,3,39 Hollow tree,39
18,3,40 Rot hole,40
18,3,43 Bryo.base,43
18,3,44 Bryo.trunk,44
18,3,49 Ivy,49
18,3,113 Rabbit,113
18,4,11 Stump hard.old,11
18,4,25 Oak,25
18,4,29 Sycamore,29
18,4,37 Leg.v.rotten,37
18,4,38 Fall. bnh.>10cm,38
18,4,43 Bryo.base,43
18,4,44 Bryo.trunk,44
18,4,94 Bramble clump,94
18,5,11 Stump hard.old,11
18,5,94 Bramble clump,94
18,5,105 Macfungi.soil,105
18,5,106 Macfungi.wood,106
18,6,11 Stump hard.old,11
18,6,16 Ash,16
18,6,20 Hawthorn,20
18,6,40 Rot hole,40
18,6,43 Bryo.base,43
18,6,46 Lichen trunk,46
18,6,102 Grass bank,102
18,6,107 Sheep,107
18,6,108 Cattle,108
18,6,113 Rabbit,113
18,7,16 Ash,16
